=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.09.24 20:55:52 =~=~=~=~=~=~=~=~=~=~=~=
Loading DS2 beat...
Input loaded.
Setting accelerator input...
Starting accelerator...
Waiting for accelerator...
Accelerator completed.

--- ITERATION 151 / 200 ---
DS2 Dataset Index: 25243
Ground Truth: NORMAL
Hardware Pred: NORMAL
H/W Latency : 4511.47 us
Die Temp (C): 43.99 C

Starting inference iteration 152
Loading DS2 beat...
Input loaded.
Setting accelerator input...
Starting accelerator...
Waiting for accelerator...
Accelerator completed.

--- ITERATION 152 / 200 ---
DS2 Dataset Index: 41113
Ground Truth: NORMAL
Hardware Pred: NORMAL
H/W Latency : 4511.44 us
Die Temp (C): 44.06 C

Starting inference iteration 153
Loading DS2 beat...
Input loaded.
Setting accelerator input...
Starting accelerator...
Waiting for accelerator...
Accelerator completed.

--- ITERATION 153 / 200 ---
DS2 Dataset Index: 43752
Ground Truth: ANOMALY
Hardware Pred: ANOMALY
H/W Latency : 4511.36 us
Die Temp (C): 44.18 C

Starting inference iteration 154
Loading DS2 beat...
Input loaded.
Setting accelerator input...
Starting accelerator...
Waiting for accelerator...
Accelerator completed.

--- ITERATION 154 / 200 ---
DS2 Dataset Index: 41100
Ground Truth: NORMAL
Hardware Pred: NORMAL
H/W Latency : 4511.46 us
Die Temp (C): 44.03 C

Starting inference iteration 155
Loading DS2 beat...
Input loaded.
Setting accelerator input...
Starting accelerator...
Waiting for accelerator...
Accelerator completed.

--- ITERATION 155 / 200 ---
DS2 Dataset Index: 9449
Ground Truth: NORMAL
Hardware Pred: NORMAL
H/W Latency : 4511.36 us
Die Temp (C): 43.91 C

Starting inference iteration 156
Loading DS2 beat...
Input loaded.
Setting accelerator input...
Starting accelerator...
Waiting for accelerator...
Accelerator completed.

--- ITERATION 156 / 200 ---
DS2 Dataset Index: 41706
Ground Truth: NORMAL
Hardware Pred: NORMAL
H/W Latency : 4511.36 us
Die Temp (C): 43.81 C

Starting inference iteration 157
Loading DS2 beat...
Input loaded.
Setting accelerator input...
Starting accelerator...
Waiting for accelerator...
Accelerator completed.

--- ITERATION 157 / 200 ---
DS2 Dataset Index: 20977
Ground Truth: NORMAL
Hardware Pred: NORMAL
H/W Latency : 4511.48 us
Die Temp (C): 44.08 C

Starting inference iteration 158
Loading DS2 beat...
Input loaded.
Setting accelerator input...
Starting accelerator...
Waiting for accelerator...
Accelerator completed.

--- ITERATION 158 / 200 ---
DS2 Dataset Index: 21496
Ground Truth: NORMAL
Hardware Pred: NORMAL
H/W Latency : 4511.44 us
Die Temp (C): 44.06 C

Starting inference iteration 159
Loading DS2 beat...
Input loaded.
Setting accelerator input...
Starting accelerator...
Waiting for accelerator...
Accelerator completed.

--- ITERATION 159 / 200 ---
DS2 Dataset Index: 4043
Ground Truth: NORMAL
Hardware Pred: NORMAL
H/W Latency : 4511.36 us
Die Temp (C): 44.05 C

Starting inference iteration 160
Loading DS2 beat...
Input loaded.
Setting accelerator input...
Starting accelerator...
Waiting for accelerator...
Accelerator completed.

--- ITERATION 160 / 200 ---
DS2 Dataset Index: 8600
Ground Truth: NORMAL
Hardware Pred: NORMAL
H/W Latency : 4511.47 us
Die Temp (C): 44.24 C

Starting inference iteration 161
Loading DS2 beat...
Input loaded.
Setting accelerator input...
Starting accelerator...
Waiting for accelerator...
Accelerator completed.

--- ITERATION 161 / 200 ---
DS2 Dataset Index: 51074
Ground Truth: NORMAL
Hardware Pred: NORMAL
H/W Latency : 4511.46 us
Die Temp (C): 44.30 C

Starting inference iteration 162
Loading DS2 beat...
Input loaded.
Setting accelerator input...
Starting accelerator...
Waiting for accelerator...
Accelerator completed.

--- ITERATION 162 / 200 ---
DS2 Dataset Index: 42518
Ground Truth: ANOMALY
Hardware Pred: ANOMALY
H/W Latency : 4511.46 us
Die Temp (C): 44.12 C

Starting inference iteration 163
Loading DS2 beat...
Input loaded.
Setting accelerator input...
Starting accelerator...
Waiting for accelerator...
Accelerator completed.

--- ITERATION 163 / 200 ---
DS2 Dataset Index: 8976
Ground Truth: NORMAL
Hardware Pred: NORMAL
H/W Latency : 4511.36 us
Die Temp (C): 43.96 C

Starting inference iteration 164
Loading DS2 beat...
Input loaded.
Setting accelerator input...
Starting accelerator...
Waiting for accelerator...
Accelerator completed.

--- ITERATION 164 / 200 ---
DS2 Dataset Index: 42537
Ground Truth: NORMAL
Hardware Pred: NORMAL
H/W Latency : 4511.46 us
Die Temp (C): 43.98 C

Starting inference iteration 165
Loading DS2 beat...
Input loaded.
Setting accelerator input...
Starting accelerator...
Waiting for accelerator...
Accelerator completed.

--- ITERATION 165 / 200 ---
DS2 Dataset Index: 26355
Ground Truth: NORMAL
Hardware Pred: NORMAL
H/W Latency : 4511.55 us
Die Temp (C): 44.04 C

Starting inference iteration 166
Loading DS2 beat...
Input loaded.
Setting accelerator input...
Starting accelerator...
Waiting for accelerator...
Accelerator completed.

--- ITERATION 166 / 200 ---
DS2 Dataset Index: 2843
Ground Truth: NORMAL
Hardware Pred: NORMAL
H/W Latency : 4511.48 us
Die Temp (C): 44.14 C

Starting inference iteration 167
Loading DS2 beat...
Input loaded.
Setting accelerator input...
Starting accelerator...
Waiting for accelerator...
Accelerator completed.

--- ITERATION 167 / 200 ---
DS2 Dataset Index: 10019
Ground Truth: NORMAL
Hardware Pred: NORMAL
H/W Latency : 4511.36 us
Die Temp (C): 44.45 C

Starting inference iteration 168
Loading DS2 beat...
Input loaded.
Setting accelerator input...
Starting accelerator...
Waiting for accelerator...
Accelerator completed.

--- ITERATION 168 / 200 ---
DS2 Dataset Index: 38065
Ground Truth: NORMAL
Hardware Pred: NORMAL
H/W Latency : 4511.48 us
Die Temp (C): 43.94 C

Starting inference iteration 169
Loading DS2 beat...
Input loaded.
Setting accelerator input...
Starting accelerator...
Waiting for accelerator...
Accelerator completed.

--- ITERATION 169 / 200 ---
DS2 Dataset Index: 5380
Ground Truth: NORMAL
Hardware Pred: NORMAL
H/W Latency : 4511.46 us
Die Temp (C): 44.19 C

Starting inference iteration 170
Loading DS2 beat...
Input loaded.
Setting accelerator input...
Starting accelerator...
Waiting for accelerator...
Accelerator completed.

--- ITERATION 170 / 200 ---
DS2 Dataset Index: 44059
Ground Truth: NORMAL
Hardware Pred: NORMAL
H/W Latency : 4511.46 us
Die Temp (C): 44.34 C

Starting inference iteration 171
Loading DS2 beat...
Input loaded.
Setting accelerator input...
Starting accelerator...
Waiting for accelerator...
Accelerator completed.

--- ITERATION 171 / 200 ---
DS2 Dataset Index: 8776
Ground Truth: NORMAL
Hardware Pred: NORMAL
H/W Latency : 4511.44 us
Die Temp (C): 44.11 C

Starting inference iteration 172
Loading DS2 beat...
Input loaded.
Setting accelerator input...
Starting accelerator...
Waiting for accelerator...
Accelerator completed.

--- ITERATION 172 / 200 ---
DS2 Dataset Index: 16579
Ground Truth: NORMAL
Hardware Pred: NORMAL
H/W Latency : 4511.44 us
Die Temp (C): 44.21 C

Starting inference iteration 173
Loading DS2 beat...
Input loaded.
Setting accelerator input...
Starting accelerator...
Waiting for accelerator...
Accelerator completed.

--- ITERATION 173 / 200 ---
DS2 Dataset Index: 5671
Ground Truth: NORMAL
Hardware Pred: NORMAL
H/W Latency : 4511.44 us
Die Temp (C): 44.62 C

Starting inference iteration 174
Loading DS2 beat...
Input loaded.
Setting accelerator input...
Starting accelerator...
Waiting for accelerator...
Accelerator completed.

--- ITERATION 174 / 200 ---
DS2 Dataset Index: 30658
Ground Truth: NORMAL
Hardware Pred: NORMAL
H/W Latency : 4511.35 us
Die Temp (C): 44.46 C

Starting inference iteration 175
Loading DS2 beat...
Input loaded.
Setting accelerator input...
Starting accelerator...
Waiting for accelerator...
Accelerator completed.

--- ITERATION 175 / 200 ---
DS2 Dataset Index: 24348
Ground Truth: NORMAL
Hardware Pred: NORMAL
H/W Latency : 4511.48 us
Die Temp (C): 44.15 C

Starting inference iteration 176
Loading DS2 beat...
Input loaded.
Setting accelerator input...
Starting accelerator...
Waiting for accelerator...
Accelerator completed.

--- ITERATION 176 / 200 ---
DS2 Dataset Index: 19758
Ground Truth: NORMAL
Hardware Pred: NORMAL
H/W Latency : 4511.48 us
Die Temp (C): 44.15 C

Starting inference iteration 177
Loading DS2 beat...
Input loaded.
Setting accelerator input...
Starting accelerator...
Waiting for accelerator...
Accelerator completed.

--- ITERATION 177 / 200 ---
DS2 Dataset Index: 25479
Ground Truth: NORMAL
Hardware Pred: ANOMALY
H/W Latency : 4511.47 us
Die Temp (C): 44.30 C

Starting inference iteration 178
Loading DS2 beat...
Input loaded.
Setting accelerator input...
Starting accelerator...
Waiting for accelerator...
Accelerator completed.

--- ITERATION 178 / 200 ---
DS2 Dataset Index: 49142
Ground Truth: NORMAL
Hardware Pred: NORMAL
H/W Latency : 4511.36 us
Die Temp (C): 44.32 C

Starting inference iteration 179
Loading DS2 beat...
Input loaded.
Setting accelerator input...
Starting accelerator...
Waiting for accelerator...
Accelerator completed.

--- ITERATION 179 / 200 ---
DS2 Dataset Index: 13067
Ground Truth: NORMAL
Hardware Pred: NORMAL
H/W Latency : 4511.48 us
Die Temp (C): 44.71 C

Starting inference iteration 180
Loading DS2 beat...
Input loaded.
Setting accelerator input...
Starting accelerator...
Waiting for accelerator...
Accelerator completed.

--- ITERATION 180 / 200 ---
DS2 Dataset Index: 47904
Ground Truth: NORMAL
Hardware Pred: NORMAL
H/W Latency : 4511.48 us
Die Temp (C): 44.19 C

Starting inference iteration 181
Loading DS2 beat...
Input loaded.
Setting accelerator input...
Starting accelerator...
Waiting for accelerator...
Accelerator completed.

--- ITERATION 181 / 200 ---
DS2 Dataset Index: 11228
Ground Truth: NORMAL
Hardware Pred: NORMAL
H/W Latency : 4511.44 us
Die Temp (C): 44.49 C

Starting inference iteration 182
Loading DS2 beat...
Input loaded.
Setting accelerator input...
Starting accelerator...
Waiting for accelerator...
Accelerator completed.

--- ITERATION 182 / 200 ---
DS2 Dataset Index: 4623
Ground Truth: ANOMALY
Hardware Pred: NORMAL
H/W Latency : 4511.46 us
Die Temp (C): 44.41 C

Starting inference iteration 183
Loading DS2 beat...
Input loaded.
Setting accelerator input...
Starting accelerator...
Waiting for accelerator...
Accelerator completed.

--- ITERATION 183 / 200 ---
DS2 Dataset Index: 6608
Ground Truth: NORMAL
Hardware Pred: NORMAL
H/W Latency : 4511.46 us
Die Temp (C): 44.74 C

Starting inference iteration 184
Loading DS2 beat...
Input loaded.
Setting accelerator input...
Starting accelerator...
Waiting for accelerator...
Accelerator completed.

--- ITERATION 184 / 200 ---
DS2 Dataset Index: 24874
Ground Truth: NORMAL
Hardware Pred: ANOMALY
H/W Latency : 4511.46 us
Die Temp (C): 44.54 C

Starting inference iteration 185
Loading DS2 beat...
Input loaded.
Setting accelerator input...
Starting accelerator...
Waiting for accelerator...
Accelerator completed.

--- ITERATION 185 / 200 ---
DS2 Dataset Index: 36230
Ground Truth: NORMAL
Hardware Pred: NORMAL
H/W Latency : 4511.46 us
Die Temp (C): 44.64 C

Starting inference iteration 186
Loading DS2 beat...
Input loaded.
Setting accelerator input...
Starting accelerator...
Waiting for accelerator...
Accelerator completed.

--- ITERATION 186 / 200 ---
DS2 Dataset Index: 9840
Ground Truth: NORMAL
Hardware Pred: NORMAL
H/W Latency : 4511.55 us
Die Temp (C): 44.48 C

Starting inference iteration 187
Loading DS2 beat...
Input loaded.
Setting accelerator input...
Starting accelerator...
Waiting for accelerator...
Accelerator completed.

--- ITERATION 187 / 200 ---
DS2 Dataset Index: 27859
Ground Truth: NORMAL
Hardware Pred: NORMAL
H/W Latency : 4511.48 us
Die Temp (C): 44.25 C

Starting inference iteration 188
Loading DS2 beat...
Input loaded.
Setting accelerator input...
Starting accelerator...
Waiting for accelerator...
Accelerator completed.

--- ITERATION 188 / 200 ---
DS2 Dataset Index: 8676
Ground Truth: NORMAL
Hardware Pred: NORMAL
H/W Latency : 4511.44 us
Die Temp (C): 44.47 C

Starting inference iteration 189
Loading DS2 beat...
Input loaded.
Setting accelerator input...
Starting accelerator...
Waiting for accelerator...
Accelerator completed.

--- ITERATION 189 / 200 ---
DS2 Dataset Index: 29774
Ground Truth: NORMAL
Hardware Pred: ANOMALY
H/W Latency : 4511.45 us
Die Temp (C): 44.54 C

Starting inference iteration 190
Loading DS2 beat...
Input loaded.
Setting accelerator input...
Starting accelerator...
Waiting for accelerator...
Accelerator completed.

--- ITERATION 190 / 200 ---
DS2 Dataset Index: 17859
Ground Truth: ANOMALY
Hardware Pred: ANOMALY
H/W Latency : 4511.46 us
Die Temp (C): 44.97 C

Starting inference iteration 191
Loading DS2 beat...
Input loaded.
Setting accelerator input...
Starting accelerator...
Waiting for accelerator...
Accelerator completed.

--- ITERATION 191 / 200 ---
DS2 Dataset Index: 32501
Ground Truth: NORMAL
Hardware Pred: NORMAL
H/W Latency : 4511.46 us
Die Temp (C): 44.65 C

Starting inference iteration 192
Loading DS2 beat...
Input loaded.
Setting accelerator input...
Starting accelerator...
Waiting for accelerator...
Accelerator completed.

--- ITERATION 192 / 200 ---
DS2 Dataset Index: 25045
Ground Truth: NORMAL
Hardware Pred: NORMAL
H/W Latency : 4511.48 us
Die Temp (C): 44.47 C

Starting inference iteration 193
Loading DS2 beat...
Input loaded.
Setting accelerator input...
Starting accelerator...
Waiting for accelerator...
Accelerator completed.

--- ITERATION 193 / 200 ---
DS2 Dataset Index: 45107
Ground Truth: ANOMALY
Hardware Pred: NORMAL
H/W Latency : 4511.46 us
Die Temp (C): 44.07 C

Starting inference iteration 194
Loading DS2 beat...
Input loaded.
Setting accelerator input...
Starting accelerator...
Waiting for accelerator...
Accelerator completed.

--- ITERATION 194 / 200 ---
DS2 Dataset Index: 43227
Ground Truth: NORMAL
Hardware Pred: NORMAL
H/W Latency : 4511.36 us
Die Temp (C): 44.62 C

Starting inference iteration 195
Loading DS2 beat...
Input loaded.
Setting accelerator input...
Starting accelerator...
Waiting for accelerator...
Accelerator completed.

--- ITERATION 195 / 200 ---
DS2 Dataset Index: 29738
Ground Truth: NORMAL
Hardware Pred: NORMAL
H/W Latency : 4511.45 us
Die Temp (C): 44.45 C

Starting inference iteration 196
Loading DS2 beat...
Input loaded.
Setting accelerator input...
Starting accelerator...
Waiting for accelerator...
Accelerator completed.

--- ITERATION 196 / 200 ---
DS2 Dataset Index: 44852
Ground Truth: ANOMALY
Hardware Pred: NORMAL
H/W Latency : 4511.48 us
Die Temp (C): 44.65 C

Starting inference iteration 197
Loading DS2 beat...
Input loaded.
Setting accelerator input...
Starting accelerator...
Waiting for accelerator...
Accelerator completed.

--- ITERATION 197 / 200 ---
DS2 Dataset Index: 3999
Ground Truth: NORMAL
Hardware Pred: NORMAL
H/W Latency : 4511.48 us
Die Temp (C): 44.45 C

Starting inference iteration 198
Loading DS2 beat...
Input loaded.
Setting accelerator input...
Starting accelerator...
Waiting for accelerator...
Accelerator completed.

--- ITERATION 198 / 200 ---
DS2 Dataset Index: 50506
Ground Truth: NORMAL
Hardware Pred: NORMAL
H/W Latency : 4511.46 us
Die Temp (C): 44.53 C

Starting inference iteration 199
Loading DS2 beat...
Input loaded.
Setting accelerator input...
Starting accelerator...
Waiting for accelerator...
Accelerator completed.

--- ITERATION 199 / 200 ---
DS2 Dataset Index: 12722
Ground Truth: NORMAL
Hardware Pred: NORMAL
H/W Latency : 4511.46 us
Die Temp (C): 44.60 C

Starting inference iteration 200
Loading DS2 beat...
Input loaded.
Setting accelerator input...
Starting accelerator...
Waiting for accelerator...
Accelerator completed.

--- ITERATION 200 / 200 ---
DS2 Dataset Index: 4522
Ground Truth: NORMAL
Hardware Pred: NORMAL
H/W Latency : 4511.48 us
Die Temp (C): 44.80 C

======================================================
   FINAL EVALUATION METRICS (200 RANDOM DS2 BEATS)
======================================================
Total True Positives (TP) : 16
Total True Negatives (TN) : 161
Total False Positives (FP): 13
Total False Negatives (FN): 10

Accuracy  : 88.50 %
Precision : 55.17 %
Recall    : 61.53 %
F1-Score  : 58.18 %
======================================================
